"timestamp","type","sourceID","targetID","targetInstance","abilityGameID","logID","fight","subType","name","link"
3593972,"summon",16,206,3,71843,"fCqYJNv9n72z6rLD",18,"Druid","Seronei","https://classic.warcraftlogs.com/reports/fCqYJNv9n72z6rLD#type=summary&view=events&fight=18&start=3591972&end=3595972&source=16"
3602932,"summon",16,206,4,71843,"fCqYJNv9n72z6rLD",18,"Druid","Seronei","https://classic.warcraftlogs.com/reports/fCqYJNv9n72z6rLD#type=summary&view=events&fight=18&start=3600932&end=3604932&source=16"
5845387,"summon",16,206,1,71843,"fCqYJNv9n72z6rLD",26,"Druid","Seronei","https://classic.warcraftlogs.com/reports/fCqYJNv9n72z6rLD#type=summary&view=events&fight=26&start=5843387&end=5847387&source=16"
5883948,"summon",16,206,2,71843,"fCqYJNv9n72z6rLD",26,"Druid","Seronei","https://classic.warcraftlogs.com/reports/fCqYJNv9n72z6rLD#type=summary&view=events&fight=26&start=5881948&end=5885948&source=16"
5924932,"summon",16,206,3,71843,"fCqYJNv9n72z6rLD",26,"Druid","Seronei","https://classic.warcraftlogs.com/reports/fCqYJNv9n72z6rLD#type=summary&view=events&fight=26&start=5922932&end=5926932&source=16"
30089,"summon",3,18,1,71843,"fHtXNVcz6Z9nAwQd",1,"Druid","Cybrnoid","https://classic.warcraftlogs.com/reports/fHtXNVcz6Z9nAwQd#type=summary&view=events&fight=1&start=28089&end=32089&source=3"
60435,"summon",3,18,2,71843,"fHtXNVcz6Z9nAwQd",1,"Druid","Cybrnoid","https://classic.warcraftlogs.com/reports/fHtXNVcz6Z9nAwQd#type=summary&view=events&fight=1&start=58435&end=62435&source=3"
175415,"summon",3,18,3,71843,"fHtXNVcz6Z9nAwQd",1,"Druid","Cybrnoid","https://classic.warcraftlogs.com/reports/fHtXNVcz6Z9nAwQd#type=summary&view=events&fight=1&start=173415&end=177415&source=3"
1060886,"summon",3,18,1,71843,"fHtXNVcz6Z9nAwQd",6,"Druid","Cybrnoid","https://classic.warcraftlogs.com/reports/fHtXNVcz6Z9nAwQd#type=summary&view=events&fight=6&start=1058886&end=1062886&source=3"
71700,"summon",7,59,1,71843,"fK7jTBDW9AGkQ1pv",1,"Druid","我头上有鸡脚","https://classic.warcraftlogs.com/reports/fK7jTBDW9AGkQ1pv#type=summary&view=events&fight=1&start=69700&end=73700&source=7"
97702,"summon",7,59,2,71843,"fK7jTBDW9AGkQ1pv",1,"Druid","我头上有鸡脚","https://classic.warcraftlogs.com/reports/fK7jTBDW9AGkQ1pv#type=summary&view=events&fight=1&start=95702&end=99702&source=7"
112696,"summon",7,59,3,71843,"fK7jTBDW9AGkQ1pv",1,"Druid","我头上有鸡脚","https://classic.warcraftlogs.com/reports/fK7jTBDW9AGkQ1pv#type=summary&view=events&fight=1&start=110696&end=114696&source=7"
677488,"summon",7,59,NA,71843,"fK7jTBDW9AGkQ1pv",2,"Druid","我头上有鸡脚","https://classic.warcraftlogs.com/reports/fK7jTBDW9AGkQ1pv#type=summary&view=events&fight=2&start=675488&end=679488&source=7"
1365532,"summon",7,59,NA,71843,"fK7jTBDW9AGkQ1pv",3,"Druid","我头上有鸡脚","https://classic.warcraftlogs.com/reports/fK7jTBDW9AGkQ1pv#type=summary&view=events&fight=3&start=1363532&end=1367532&source=7"
1779217,"summon",7,59,1,71843,"fK7jTBDW9AGkQ1pv",4,"Druid","我头上有鸡脚","https://classic.warcraftlogs.com/reports/fK7jTBDW9AGkQ1pv#type=summary&view=events&fight=4&start=1777217&end=1781217&source=7"
1802300,"summon",7,59,2,71843,"fK7jTBDW9AGkQ1pv",4,"Druid","我头上有鸡脚","https://classic.warcraftlogs.com/reports/fK7jTBDW9AGkQ1pv#type=summary&view=events&fight=4&start=1800300&end=1804300&source=7"
1888480,"summon",7,59,3,71843,"fK7jTBDW9AGkQ1pv",4,"Druid","我头上有鸡脚","https://classic.warcraftlogs.com/reports/fK7jTBDW9AGkQ1pv#type=summary&view=events&fight=4&start=1886480&end=1890480&source=7"
1950089,"summon",7,59,4,71843,"fK7jTBDW9AGkQ1pv",4,"Druid","我头上有鸡脚","https://classic.warcraftlogs.com/reports/fK7jTBDW9AGkQ1pv#type=summary&view=events&fight=4&start=1948089&end=1952089&source=7"
2340473,"summon",78,207,NA,71843,"fPMTQvYpC3H2cyV7",14,"Mage","Niggär","https://classic.warcraftlogs.com/reports/fPMTQvYpC3H2cyV7#type=summary&view=events&fight=14&start=2338473&end=2342473&source=78"
2764846,"summon",78,207,1,71843,"fPMTQvYpC3H2cyV7",16,"Mage","Niggär","https://classic.warcraftlogs.com/reports/fPMTQvYpC3H2cyV7#type=summary&view=events&fight=16&start=2762846&end=2766846&source=78"
2780708,"summon",78,207,2,71843,"fPMTQvYpC3H2cyV7",16,"Mage","Niggär","https://classic.warcraftlogs.com/reports/fPMTQvYpC3H2cyV7#type=summary&view=events&fight=16&start=2778708&end=2782708&source=78"
2844302,"summon",78,207,3,71843,"fPMTQvYpC3H2cyV7",16,"Mage","Niggär","https://classic.warcraftlogs.com/reports/fPMTQvYpC3H2cyV7#type=summary&view=events&fight=16&start=2842302&end=2846302&source=78"
2904634,"summon",78,207,4,71843,"fPMTQvYpC3H2cyV7",16,"Mage","Niggär","https://classic.warcraftlogs.com/reports/fPMTQvYpC3H2cyV7#type=summary&view=events&fight=16&start=2902634&end=2906634&source=78"
2909435,"summon",78,207,5,71843,"fPMTQvYpC3H2cyV7",16,"Mage","Niggär","https://classic.warcraftlogs.com/reports/fPMTQvYpC3H2cyV7#type=summary&view=events&fight=16&start=2907435&end=2911435&source=78"
373840,"summon",9,123,1,71844,"fQkT4rzwmVKBWctJ",2,"Druid","丷哔哔咚乄","https://classic.warcraftlogs.com/reports/fQkT4rzwmVKBWctJ#type=summary&view=events&fight=2&start=371840&end=375840&source=9"
431372,"summon",9,123,2,71844,"fQkT4rzwmVKBWctJ",2,"Druid","丷哔哔咚乄","https://classic.warcraftlogs.com/reports/fQkT4rzwmVKBWctJ#type=summary&view=events&fight=2&start=429372&end=433372&source=9"
450399,"summon",9,123,3,71844,"fQkT4rzwmVKBWctJ",2,"Druid","丷哔哔咚乄","https://classic.warcraftlogs.com/reports/fQkT4rzwmVKBWctJ#type=summary&view=events&fight=2&start=448399&end=452399&source=9"
782422,"summon",9,123,1,71844,"fQkT4rzwmVKBWctJ",3,"Druid","丷哔哔咚乄","https://classic.warcraftlogs.com/reports/fQkT4rzwmVKBWctJ#type=summary&view=events&fight=3&start=780422&end=784422&source=9"
863565,"summon",9,123,2,71844,"fQkT4rzwmVKBWctJ",3,"Druid","丷哔哔咚乄","https://classic.warcraftlogs.com/reports/fQkT4rzwmVKBWctJ#type=summary&view=events&fight=3&start=861565&end=865565&source=9"
1640507,"summon",9,123,NA,71844,"fQkT4rzwmVKBWctJ",5,"Druid","丷哔哔咚乄","https://classic.warcraftlogs.com/reports/fQkT4rzwmVKBWctJ#type=summary&view=events&fight=5&start=1638507&end=1642507&source=9"
1646690,"summon",16,56,NA,71844,"fRN1P4FD7wpXVWyb",5,"Mage","宁波实在太小","https://classic.warcraftlogs.com/reports/fRN1P4FD7wpXVWyb#type=summary&view=events&fight=5&start=1644690&end=1648690&source=16"
2299116,"summon",16,56,1,71844,"fRN1P4FD7wpXVWyb",6,"Mage","宁波实在太小","https://classic.warcraftlogs.com/reports/fRN1P4FD7wpXVWyb#type=summary&view=events&fight=6&start=2297116&end=2301116&source=16"
2340821,"summon",16,56,2,71844,"fRN1P4FD7wpXVWyb",6,"Mage","宁波实在太小","https://classic.warcraftlogs.com/reports/fRN1P4FD7wpXVWyb#type=summary&view=events&fight=6&start=2338821&end=2342821&source=16"
2347561,"summon",16,56,3,71844,"fRN1P4FD7wpXVWyb",6,"Mage","宁波实在太小","https://classic.warcraftlogs.com/reports/fRN1P4FD7wpXVWyb#type=summary&view=events&fight=6&start=2345561&end=2349561&source=16"
2358621,"summon",16,56,4,71844,"fRN1P4FD7wpXVWyb",6,"Mage","宁波实在太小","https://classic.warcraftlogs.com/reports/fRN1P4FD7wpXVWyb#type=summary&view=events&fight=6&start=2356621&end=2360621&source=16"
2395305,"summon",16,56,5,71844,"fRN1P4FD7wpXVWyb",6,"Mage","宁波实在太小","https://classic.warcraftlogs.com/reports/fRN1P4FD7wpXVWyb#type=summary&view=events&fight=6&start=2393305&end=2397305&source=16"
5912900,"summon",20,164,1,71844,"fWzRHcwQNr2XKpYd",10,"Priest","烧脑","https://classic.warcraftlogs.com/reports/fWzRHcwQNr2XKpYd#type=summary&view=events&fight=10&start=5910900&end=5914900&source=20"
5913899,"summon",20,164,2,71844,"fWzRHcwQNr2XKpYd",10,"Priest","烧脑","https://classic.warcraftlogs.com/reports/fWzRHcwQNr2XKpYd#type=summary&view=events&fight=10&start=5911899&end=5915899&source=20"
174303,"summon",30,49,NA,71843,"fXJPQVtjyzKBgWTc",2,"Priest","Mokeyseven","https://classic.warcraftlogs.com/reports/fXJPQVtjyzKBgWTc#type=summary&view=events&fight=2&start=172303&end=176303&source=30"
769178,"summon",30,49,NA,71843,"fXJPQVtjyzKBgWTc",5,"Priest","Mokeyseven","https://classic.warcraftlogs.com/reports/fXJPQVtjyzKBgWTc#type=summary&view=events&fight=5&start=767178&end=771178&source=30"
3169979,"summon",7,116,1,71844,"fgXCah3wVmpn4Z9k",9,"Druid","Shisstwo","https://classic.warcraftlogs.com/reports/fgXCah3wVmpn4Z9k#type=summary&view=events&fight=9&start=3167979&end=3171979&source=7"
3181239,"summon",7,116,2,71844,"fgXCah3wVmpn4Z9k",9,"Druid","Shisstwo","https://classic.warcraftlogs.com/reports/fgXCah3wVmpn4Z9k#type=summary&view=events&fight=9&start=3179239&end=3183239&source=7"
3312447,"summon",7,116,3,71844,"fgXCah3wVmpn4Z9k",9,"Druid","Shisstwo","https://classic.warcraftlogs.com/reports/fgXCah3wVmpn4Z9k#type=summary&view=events&fight=9&start=3310447&end=3314447&source=7"
3338305,"summon",7,116,4,71844,"fgXCah3wVmpn4Z9k",9,"Druid","Shisstwo","https://classic.warcraftlogs.com/reports/fgXCah3wVmpn4Z9k#type=summary&view=events&fight=9&start=3336305&end=3340305&source=7"
3360731,"summon",7,116,5,71844,"fgXCah3wVmpn4Z9k",9,"Druid","Shisstwo","https://classic.warcraftlogs.com/reports/fgXCah3wVmpn4Z9k#type=summary&view=events&fight=9&start=3358731&end=3362731&source=7"
3865510,"summon",2,100,1,71843,"fhH4VFL3JkKxqDQz",13,"Druid","Großervogel","https://classic.warcraftlogs.com/reports/fhH4VFL3JkKxqDQz#type=summary&view=events&fight=13&start=3863510&end=3867510&source=2"
3904128,"summon",2,100,2,71843,"fhH4VFL3JkKxqDQz",13,"Druid","Großervogel","https://classic.warcraftlogs.com/reports/fhH4VFL3JkKxqDQz#type=summary&view=events&fight=13&start=3902128&end=3906128&source=2"
4372721,"summon",2,100,NA,71843,"fhH4VFL3JkKxqDQz",14,"Druid","Großervogel","https://classic.warcraftlogs.com/reports/fhH4VFL3JkKxqDQz#type=summary&view=events&fight=14&start=4370721&end=4374721&source=2"
4796045,"summon",2,100,NA,71843,"fhH4VFL3JkKxqDQz",16,"Druid","Großervogel","https://classic.warcraftlogs.com/reports/fhH4VFL3JkKxqDQz#type=summary&view=events&fight=16&start=4794045&end=4798045&source=2"
5308287,"summon",2,100,NA,71843,"fhH4VFL3JkKxqDQz",17,"Druid","Großervogel","https://classic.warcraftlogs.com/reports/fhH4VFL3JkKxqDQz#type=summary&view=events&fight=17&start=5306287&end=5310287&source=2"
1723445,"summon",18,52,NA,71844,"fmchn8jaCH4qvVJk",5,"Druid","Paxtelemanus","https://classic.warcraftlogs.com/reports/fmchn8jaCH4qvVJk#type=summary&view=events&fight=5&start=1721445&end=1725445&source=18"
2087863,"summon",18,52,1,71844,"fmchn8jaCH4qvVJk",6,"Druid","Paxtelemanus","https://classic.warcraftlogs.com/reports/fmchn8jaCH4qvVJk#type=summary&view=events&fight=6&start=2085863&end=2089863&source=18"
2178369,"summon",18,52,2,71844,"fmchn8jaCH4qvVJk",6,"Druid","Paxtelemanus","https://classic.warcraftlogs.com/reports/fmchn8jaCH4qvVJk#type=summary&view=events&fight=6&start=2176369&end=2180369&source=18"
2506081,"summon",18,52,1,71844,"fmchn8jaCH4qvVJk",8,"Druid","Paxtelemanus","https://classic.warcraftlogs.com/reports/fmchn8jaCH4qvVJk#type=summary&view=events&fight=8&start=2504081&end=2508081&source=18"
2633278,"summon",18,52,2,71844,"fmchn8jaCH4qvVJk",8,"Druid","Paxtelemanus","https://classic.warcraftlogs.com/reports/fmchn8jaCH4qvVJk#type=summary&view=events&fight=8&start=2631278&end=2635278&source=18"
2661139,"summon",18,52,3,71844,"fmchn8jaCH4qvVJk",8,"Druid","Paxtelemanus","https://classic.warcraftlogs.com/reports/fmchn8jaCH4qvVJk#type=summary&view=events&fight=8&start=2659139&end=2663139&source=18"
2691703,"summon",18,52,4,71844,"fmchn8jaCH4qvVJk",8,"Druid","Paxtelemanus","https://classic.warcraftlogs.com/reports/fmchn8jaCH4qvVJk#type=summary&view=events&fight=8&start=2689703&end=2693703&source=18"
2695290,"summon",18,52,5,71844,"fmchn8jaCH4qvVJk",8,"Druid","Paxtelemanus","https://classic.warcraftlogs.com/reports/fmchn8jaCH4qvVJk#type=summary&view=events&fight=8&start=2693290&end=2697290&source=18"
3721506,"summon",20,106,1,71844,"fn9VAjvbqFBxazTm",7,"Mage","Srsmage","https://classic.warcraftlogs.com/reports/fn9VAjvbqFBxazTm#type=summary&view=events&fight=7&start=3719506&end=3723506&source=20"
3753277,"summon",20,106,2,71844,"fn9VAjvbqFBxazTm",7,"Mage","Srsmage","https://classic.warcraftlogs.com/reports/fn9VAjvbqFBxazTm#type=summary&view=events&fight=7&start=3751277&end=3755277&source=20"
3799880,"summon",20,106,3,71844,"fn9VAjvbqFBxazTm",7,"Mage","Srsmage","https://classic.warcraftlogs.com/reports/fn9VAjvbqFBxazTm#type=summary&view=events&fight=7&start=3797880&end=3801880&source=20"
4010271,"summon",20,106,4,71844,"fn9VAjvbqFBxazTm",7,"Mage","Srsmage","https://classic.warcraftlogs.com/reports/fn9VAjvbqFBxazTm#type=summary&view=events&fight=7&start=4008271&end=4012271&source=20"
5252896,"summon",20,106,1,71844,"fn9VAjvbqFBxazTm",14,"Mage","Srsmage","https://classic.warcraftlogs.com/reports/fn9VAjvbqFBxazTm#type=summary&view=events&fight=14&start=5250896&end=5254896&source=20"
5258819,"summon",20,106,2,71844,"fn9VAjvbqFBxazTm",14,"Mage","Srsmage","https://classic.warcraftlogs.com/reports/fn9VAjvbqFBxazTm#type=summary&view=events&fight=14&start=5256819&end=5260819&source=20"
5263724,"summon",20,106,3,71844,"fn9VAjvbqFBxazTm",14,"Mage","Srsmage","https://classic.warcraftlogs.com/reports/fn9VAjvbqFBxazTm#type=summary&view=events&fight=14&start=5261724&end=5265724&source=20"
68233,"summon",9,36,NA,71843,"fnQBdW86rMbzy3AT",1,"Warlock","一隻天貓","https://classic.warcraftlogs.com/reports/fnQBdW86rMbzy3AT#type=summary&view=events&fight=1&start=66233&end=70233&source=9"
40156,"summon",1,65,1,71844,"fqJ1KMWkhy3cHjX9",1,"Druid","Reshoni","https://classic.warcraftlogs.com/reports/fqJ1KMWkhy3cHjX9#type=summary&view=events&fight=1&start=38156&end=42156&source=1"
47085,"summon",1,65,2,71844,"fqJ1KMWkhy3cHjX9",1,"Druid","Reshoni","https://classic.warcraftlogs.com/reports/fqJ1KMWkhy3cHjX9#type=summary&view=events&fight=1&start=45085&end=49085&source=1"
113790,"summon",1,65,3,71844,"fqJ1KMWkhy3cHjX9",1,"Druid","Reshoni","https://classic.warcraftlogs.com/reports/fqJ1KMWkhy3cHjX9#type=summary&view=events&fight=1&start=111790&end=115790&source=1"
295681,"summon",1,65,1,71844,"fqJ1KMWkhy3cHjX9",2,"Druid","Reshoni","https://classic.warcraftlogs.com/reports/fqJ1KMWkhy3cHjX9#type=summary&view=events&fight=2&start=293681&end=297681&source=1"
351468,"summon",1,65,2,71844,"fqJ1KMWkhy3cHjX9",2,"Druid","Reshoni","https://classic.warcraftlogs.com/reports/fqJ1KMWkhy3cHjX9#type=summary&view=events&fight=2&start=349468&end=353468&source=1"
393154,"summon",1,65,3,71844,"fqJ1KMWkhy3cHjX9",2,"Druid","Reshoni","https://classic.warcraftlogs.com/reports/fqJ1KMWkhy3cHjX9#type=summary&view=events&fight=2&start=391154&end=395154&source=1"
16149,"summon",10,53,NA,71843,"fxa3ZzXBhJ61DCyN",1,"Mage","Dondillerman","https://classic.warcraftlogs.com/reports/fxa3ZzXBhJ61DCyN#type=summary&view=events&fight=1&start=14149&end=18149&source=10"
57683,"summon",18,56,NA,71843,"fxa3ZzXBhJ61DCyN",1,"Warlock","Curry","https://classic.warcraftlogs.com/reports/fxa3ZzXBhJ61DCyN#type=summary&view=events&fight=1&start=55683&end=59683&source=18"
637081,"summon",10,53,1,71843,"fxa3ZzXBhJ61DCyN",2,"Mage","Dondillerman","https://classic.warcraftlogs.com/reports/fxa3ZzXBhJ61DCyN#type=summary&view=events&fight=2&start=635081&end=639081&source=10"
705445,"summon",10,53,2,71843,"fxa3ZzXBhJ61DCyN",2,"Mage","Dondillerman","https://classic.warcraftlogs.com/reports/fxa3ZzXBhJ61DCyN#type=summary&view=events&fight=2&start=703445&end=707445&source=10"
759749,"summon",10,53,3,71843,"fxa3ZzXBhJ61DCyN",2,"Mage","Dondillerman","https://classic.warcraftlogs.com/reports/fxa3ZzXBhJ61DCyN#type=summary&view=events&fight=2&start=757749&end=761749&source=10"
623543,"summon",18,56,1,71843,"fxa3ZzXBhJ61DCyN",2,"Warlock","Curry","https://classic.warcraftlogs.com/reports/fxa3ZzXBhJ61DCyN#type=summary&view=events&fight=2&start=621543&end=625543&source=18"
626766,"summon",18,56,2,71843,"fxa3ZzXBhJ61DCyN",2,"Warlock","Curry","https://classic.warcraftlogs.com/reports/fxa3ZzXBhJ61DCyN#type=summary&view=events&fight=2&start=624766&end=628766&source=18"
673339,"summon",18,56,3,71843,"fxa3ZzXBhJ61DCyN",2,"Warlock","Curry","https://classic.warcraftlogs.com/reports/fxa3ZzXBhJ61DCyN#type=summary&view=events&fight=2&start=671339&end=675339&source=18"
1124171,"summon",12,63,NA,71843,"fzRgZKvhL6Fwc3Hj",5,"Mage","Polkaz","https://classic.warcraftlogs.com/reports/fzRgZKvhL6Fwc3Hj#type=summary&view=events&fight=5&start=1122171&end=1126171&source=12"
2060389,"summon",12,63,1,71843,"fzRgZKvhL6Fwc3Hj",7,"Mage","Polkaz","https://classic.warcraftlogs.com/reports/fzRgZKvhL6Fwc3Hj#type=summary&view=events&fight=7&start=2058389&end=2062389&source=12"
2063251,"summon",12,63,2,71843,"fzRgZKvhL6Fwc3Hj",7,"Mage","Polkaz","https://classic.warcraftlogs.com/reports/fzRgZKvhL6Fwc3Hj#type=summary&view=events&fight=7&start=2061251&end=2065251&source=12"
2076332,"summon",12,63,3,71843,"fzRgZKvhL6Fwc3Hj",7,"Mage","Polkaz","https://classic.warcraftlogs.com/reports/fzRgZKvhL6Fwc3Hj#type=summary&view=events&fight=7&start=2074332&end=2078332&source=12"
2078006,"summon",12,63,4,71843,"fzRgZKvhL6Fwc3Hj",7,"Mage","Polkaz","https://classic.warcraftlogs.com/reports/fzRgZKvhL6Fwc3Hj#type=summary&view=events&fight=7&start=2076006&end=2080006&source=12"
2422686,"summon",12,63,5,71843,"fzRgZKvhL6Fwc3Hj",7,"Mage","Polkaz","https://classic.warcraftlogs.com/reports/fzRgZKvhL6Fwc3Hj#type=summary&view=events&fight=7&start=2420686&end=2424686&source=12"
2478015,"summon",12,63,6,71843,"fzRgZKvhL6Fwc3Hj",7,"Mage","Polkaz","https://classic.warcraftlogs.com/reports/fzRgZKvhL6Fwc3Hj#type=summary&view=events&fight=7&start=2476015&end=2480015&source=12"
6755339,"summon",11,185,1,71844,"g1vwCc6n49hLN3DG",19,"Druid","张碧晨","https://classic.warcraftlogs.com/reports/g1vwCc6n49hLN3DG#type=summary&view=events&fight=19&start=6753339&end=6757339&source=11"
6768844,"summon",11,185,2,71844,"g1vwCc6n49hLN3DG",19,"Druid","张碧晨","https://classic.warcraftlogs.com/reports/g1vwCc6n49hLN3DG#type=summary&view=events&fight=19&start=6766844&end=6770844&source=11"
6785240,"summon",11,185,3,71844,"g1vwCc6n49hLN3DG",19,"Druid","张碧晨","https://classic.warcraftlogs.com/reports/g1vwCc6n49hLN3DG#type=summary&view=events&fight=19&start=6783240&end=6787240&source=11"
7524513,"summon",11,185,NA,71844,"g1vwCc6n49hLN3DG",20,"Druid","张碧晨","https://classic.warcraftlogs.com/reports/g1vwCc6n49hLN3DG#type=summary&view=events&fight=20&start=7522513&end=7526513&source=11"
2000498,"summon",6,84,1,71843,"g1zHBAV4pMr7ycYK",4,"Druid","Fatchicknrod","https://classic.warcraftlogs.com/reports/g1zHBAV4pMr7ycYK#type=summary&view=events&fight=4&start=1998498&end=2002498&source=6"
2015413,"summon",6,84,2,71843,"g1zHBAV4pMr7ycYK",4,"Druid","Fatchicknrod","https://classic.warcraftlogs.com/reports/g1zHBAV4pMr7ycYK#type=summary&view=events&fight=4&start=2013413&end=2017413&source=6"
2365650,"summon",6,84,1,71843,"g1zHBAV4pMr7ycYK",5,"Druid","Fatchicknrod","https://classic.warcraftlogs.com/reports/g1zHBAV4pMr7ycYK#type=summary&view=events&fight=5&start=2363650&end=2367650&source=6"
2376831,"summon",6,84,2,71843,"g1zHBAV4pMr7ycYK",5,"Druid","Fatchicknrod","https://classic.warcraftlogs.com/reports/g1zHBAV4pMr7ycYK#type=summary&view=events&fight=5&start=2374831&end=2378831&source=6"
2382624,"summon",6,84,3,71843,"g1zHBAV4pMr7ycYK",5,"Druid","Fatchicknrod","https://classic.warcraftlogs.com/reports/g1zHBAV4pMr7ycYK#type=summary&view=events&fight=5&start=2380624&end=2384624&source=6"
2410865,"summon",6,84,4,71843,"g1zHBAV4pMr7ycYK",5,"Druid","Fatchicknrod","https://classic.warcraftlogs.com/reports/g1zHBAV4pMr7ycYK#type=summary&view=events&fight=5&start=2408865&end=2412865&source=6"
2432547,"summon",6,84,5,71843,"g1zHBAV4pMr7ycYK",5,"Druid","Fatchicknrod","https://classic.warcraftlogs.com/reports/g1zHBAV4pMr7ycYK#type=summary&view=events&fight=5&start=2430547&end=2434547&source=6"
2532392,"summon",6,84,6,71843,"g1zHBAV4pMr7ycYK",5,"Druid","Fatchicknrod","https://classic.warcraftlogs.com/reports/g1zHBAV4pMr7ycYK#type=summary&view=events&fight=5&start=2530392&end=2534392&source=6"
2546255,"summon",6,84,7,71843,"g1zHBAV4pMr7ycYK",5,"Druid","Fatchicknrod","https://classic.warcraftlogs.com/reports/g1zHBAV4pMr7ycYK#type=summary&view=events&fight=5&start=2544255&end=2548255&source=6"
2548096,"summon",6,84,8,71843,"g1zHBAV4pMr7ycYK",5,"Druid","Fatchicknrod","https://classic.warcraftlogs.com/reports/g1zHBAV4pMr7ycYK#type=summary&view=events&fight=5&start=2546096&end=2550096&source=6"
526238,"summon",11,22,1,71843,"g3xVHh8j2n9C4Dry",4,"Druid","Peté","https://classic.warcraftlogs.com/reports/g3xVHh8j2n9C4Dry#type=summary&view=events&fight=4&start=524238&end=528238&source=11"
538808,"summon",11,22,2,71843,"g3xVHh8j2n9C4Dry",4,"Druid","Peté","https://classic.warcraftlogs.com/reports/g3xVHh8j2n9C4Dry#type=summary&view=events&fight=4&start=536808&end=540808&source=11"
1028283,"summon",11,22,NA,71843,"g3xVHh8j2n9C4Dry",6,"Druid","Peté","https://classic.warcraftlogs.com/reports/g3xVHh8j2n9C4Dry#type=summary&view=events&fight=6&start=1026283&end=1030283&source=11"
1428336,"summon",11,22,1,71843,"g3xVHh8j2n9C4Dry",9,"Druid","Peté","https://classic.warcraftlogs.com/reports/g3xVHh8j2n9C4Dry#type=summary&view=events&fight=9&start=1426336&end=1430336&source=11"
1448836,"summon",11,22,2,71843,"g3xVHh8j2n9C4Dry",9,"Druid","Peté","https://classic.warcraftlogs.com/reports/g3xVHh8j2n9C4Dry#type=summary&view=events&fight=9&start=1446836&end=1450836&source=11"
1550457,"summon",11,22,3,71843,"g3xVHh8j2n9C4Dry",9,"Druid","Peté","https://classic.warcraftlogs.com/reports/g3xVHh8j2n9C4Dry#type=summary&view=events&fight=9&start=1548457&end=1552457&source=11"
1553006,"summon",11,22,4,71843,"g3xVHh8j2n9C4Dry",9,"Druid","Peté","https://classic.warcraftlogs.com/reports/g3xVHh8j2n9C4Dry#type=summary&view=events&fight=9&start=1551006&end=1555006&source=11"
1595404,"summon",11,22,5,71843,"g3xVHh8j2n9C4Dry",9,"Druid","Peté","https://classic.warcraftlogs.com/reports/g3xVHh8j2n9C4Dry#type=summary&view=events&fight=9&start=1593404&end=1597404&source=11"
1981735,"summon",11,22,1,71843,"g3xVHh8j2n9C4Dry",10,"Druid","Peté","https://classic.warcraftlogs.com/reports/g3xVHh8j2n9C4Dry#type=summary&view=events&fight=10&start=1979735&end=1983735&source=11"
1983384,"summon",11,22,2,71843,"g3xVHh8j2n9C4Dry",10,"Druid","Peté","https://classic.warcraftlogs.com/reports/g3xVHh8j2n9C4Dry#type=summary&view=events&fight=10&start=1981384&end=1985384&source=11"
1787502,"summon",35,52,NA,71843,"g9JL6Mp1ZdVcDafv",3,"Warlock","Azbolt","https://classic.warcraftlogs.com/reports/g9JL6Mp1ZdVcDafv#type=summary&view=events&fight=3&start=1785502&end=1789502&source=35"
2079644,"summon",35,52,1,71843,"g9JL6Mp1ZdVcDafv",6,"Warlock","Azbolt","https://classic.warcraftlogs.com/reports/g9JL6Mp1ZdVcDafv#type=summary&view=events&fight=6&start=2077644&end=2081644&source=35"
2157338,"summon",35,52,2,71843,"g9JL6Mp1ZdVcDafv",6,"Warlock","Azbolt","https://classic.warcraftlogs.com/reports/g9JL6Mp1ZdVcDafv#type=summary&view=events&fight=6&start=2155338&end=2159338&source=35"
2166442,"summon",35,52,3,71843,"g9JL6Mp1ZdVcDafv",6,"Warlock","Azbolt","https://classic.warcraftlogs.com/reports/g9JL6Mp1ZdVcDafv#type=summary&view=events&fight=6&start=2164442&end=2168442&source=35"
2178809,"summon",35,52,4,71843,"g9JL6Mp1ZdVcDafv",6,"Warlock","Azbolt","https://classic.warcraftlogs.com/reports/g9JL6Mp1ZdVcDafv#type=summary&view=events&fight=6&start=2176809&end=2180809&source=35"
2745188,"summon",35,52,1,71843,"g9JL6Mp1ZdVcDafv",9,"Warlock","Azbolt","https://classic.warcraftlogs.com/reports/g9JL6Mp1ZdVcDafv#type=summary&view=events&fight=9&start=2743188&end=2747188&source=35"
2812188,"summon",35,52,2,71843,"g9JL6Mp1ZdVcDafv",9,"Warlock","Azbolt","https://classic.warcraftlogs.com/reports/g9JL6Mp1ZdVcDafv#type=summary&view=events&fight=9&start=2810188&end=2814188&source=35"
3364052,"summon",35,52,NA,71843,"g9JL6Mp1ZdVcDafv",14,"Warlock","Azbolt","https://classic.warcraftlogs.com/reports/g9JL6Mp1ZdVcDafv#type=summary&view=events&fight=14&start=3362052&end=3366052&source=35"
3924794,"summon",35,52,1,71843,"g9JL6Mp1ZdVcDafv",16,"Warlock","Azbolt","https://classic.warcraftlogs.com/reports/g9JL6Mp1ZdVcDafv#type=summary&view=events&fight=16&start=3922794&end=3926794&source=35"
65229948,"summon",25,115,NA,71844,"gC29fMRQ4XhVvcrG",6,"Druid","白日衣衫尽丶","https://classic.warcraftlogs.com/reports/gC29fMRQ4XhVvcrG#type=summary&view=events&fight=6&start=65227948&end=65231948&source=25"
